nodes,label,type,id,orig_label,new_id,preds,confidence
deepmink.com,-1,url,37989,-1,37989,0,0.59822005
searchvoat.co,-1,url,30329,-1,30329,0,0.5981983
jerseyconservative.org,-1,url,35056,-1,35056,0,0.5981638
aubreyshepherd.blogspot.com,-1,url,34788,-1,34788,0,0.59815353
theylaughedatnoah.blogspot.com,-1,url,20339,-1,20339,0,0.59814423
lycos.ca,-1,url,32115,-1,32115,0,0.5981404
dancirucci.blogspot.com,-1,url,28312,-1,28312,0,0.5981337
mmaconvert.com,-1,url,27459,-1,27459,0,0.5980971
americasonlinenews.com,-1,url,13679,-1,13679,0,0.5980943
tvstats.com,-1,url,37030,-1,37030,0,0.5980872
elektratig.blogspot.com,-1,url,27634,-1,27634,0,0.59806144
wwwsulacosta.blogspot.com,-1,url,23043,-1,23043,0,0.59799886
lacasaeditora.org,-1,url,31176,-1,31176,0,0.59796405
rfyvelines.blogspot.com,-1,url,17983,-1,17983,0,0.59795636
patriotdailypress.org,-1,url,40163,-1,40163,0,0.5979358
apolyton.net,-1,url,42519,-1,42519,0,0.59788376
musingsofanoldcurmudgeon.blogspot.com,-1,url,37876,-1,37876,0,0.59784824
telex.si,-1,url,34120,-1,34120,0,0.59781265
newsini.com,-1,url,30302,-1,30302,0,0.597807
malitalia.it,-1,url,29676,-1,29676,0,0.59780586
theoutdoorline.com,-1,url,33715,-1,33715,0,0.59769434
60min.lt,-1,url,29559,-1,29559,0,0.5976591
commonamericanjournal.com,-1,url,23344,-1,23344,0,0.5975719
rompres.ro,-1,url,32495,-1,32495,0,0.5975384
nh2008.blogspot.com,-1,url,36449,-1,36449,0,0.5975044
antigreen.blogspot.com,-1,url,37582,-1,37582,0,0.5974906
akeenesenseofstyle.com,-1,url,31227,-1,31227,0,0.59748995
fulllifechannel.com,-1,url,30818,-1,30818,0,0.59748524
monroehelpcpc.net,-1,url,34454,-1,34454,0,0.59730154
ldillusion.com,-1,url,41673,-1,41673,0,0.5970618
amicidelviale.blogspot.com,-1,url,18970,-1,18970,0,0.5970583
bythemuddybanksofthethames.blogspot.com,-1,url,23802,-1,23802,0,0.597035
d-pl.eu,-1,url,19208,-1,19208,0,0.59703207
politicallyincorrectcanadian.blogspot.com,-1,url,43039,-1,42935,0,0.59700066
netdoktor.at,-1,url,24733,-1,24733,0,0.5969953
mumshealthsearch.blogspot.com,-1,url,39299,-1,39299,0,0.5969912
duiseattleblog.typepad.com,-1,url,15929,-1,15929,0,0.59697425
httpjournalsaolcomjenjer6steph.blogspot.com,-1,url,36938,-1,36938,0,0.59695584
cottoalvapore.blogspot.com,-1,url,40519,-1,40519,0,0.59684324
ideeperunmondomigliore2017.blogspot.com,-1,url,29306,-1,29306,0,0.5966621
ksgopinsider.com,-1,url,37070,-1,37070,0,0.5966314
musulmandeparis.blogspot.com,-1,url,30190,-1,30190,0,0.59651047
revistanova.org,-1,url,27224,-1,27224,0,0.5964899
sextreffs.net,-1,url,15521,-1,15521,0,0.59646773
gatospetala.blogspot.com,-1,url,40659,-1,40659,0,0.5961802
pluginu.com,-1,url,41032,-1,41032,0,0.596168
francephi.com,-1,url,28021,-1,28021,0,0.5961252
9mm-ammo.com,-1,url,15121,-1,15121,0,0.59604806
a-nova-realidade.blogspot.com,-1,url,31043,-1,31043,0,0.5960292
sportacentrs.com,-1,url,22061,-1,22061,0,0.595988
minjok.com,-1,url,38491,-1,38491,0,0.5959874
laffingonline11.blogspot.com,-1,url,28465,-1,28465,0,0.5959214
deborah-weatheringmigrainestorms.blogspot.com,-1,url,37019,-1,37019,0,0.59591377
mbsoft-nrw.com,-1,url,11465,-1,11465,0,0.5959031
jooneechees.com,-1,url,31867,-1,31867,0,0.59586316
franciscotrindade.blogspot.com,-1,url,21385,-1,21385,0,0.59584385
epsiline-trading.com,-1,url,41675,-1,41675,0,0.59583956
truthtalk.uk,-1,url,33155,-1,33155,0,0.5957712
brandsky.net,-1,url,33400,-1,33400,0,0.59573716
chessdailynews.com,-1,url,37476,-1,37476,0,0.5956062
ma-grande-taille.com,-1,url,38523,-1,38523,0,0.5956019
rebelnewspodcast.com,-1,url,37349,-1,37349,0,0.5955782
kompass-taufkirchen.de,-1,url,27271,-1,27271,0,0.59550893
whallah.blogspot.com,-1,url,25895,-1,25895,0,0.59550595
freedom4um.com,-1,url,16432,-1,16432,0,0.5954667
skeptability.com,-1,url,21594,-1,21594,0,0.5954602
writenbtween.blogspot.com,-1,url,37755,-1,37755,0,0.5954541
ecency.com,-1,url,17760,-1,17760,0,0.59542656
philosophicalanthropology.net,-1,url,31557,-1,31557,0,0.59539604
celticnewsnow.com,-1,url,19775,-1,19775,0,0.5953591
thanlwinriver.blogspot.com,-1,url,33885,-1,33885,0,0.5953173
lufemogu.blogspot.com,-1,url,16969,-1,16969,0,0.5952608
hobb.org,-1,url,34933,-1,34933,0,0.59524417
nogoblinsallowed.com,-1,url,15685,-1,15685,0,0.59523964
panoramica.it,-1,url,14823,-1,14823,0,0.59517634
bajta.si,-1,url,34122,-1,34122,0,0.5951705
ibnuhasyim.com,-1,url,35917,-1,35917,0,0.59509414
palestine-solidarite.org,-1,url,16677,-1,16677,0,0.59508085
sciechimicheinformazionicorrette.blogspot.com,-1,url,21243,-1,21243,0,0.59501505
guiltychocoholicmama.blogspot.com,-1,url,27514,-1,27514,0,0.59498423
dcswamptales.com,-1,url,31858,-1,31858,0,0.5948732
eurofo.eu,-1,url,40211,-1,40211,0,0.5947844
kollectiv.work,-1,url,26726,-1,26726,0,0.59475976
xtremecuztoms.net,-1,url,40731,-1,40731,0,0.5946197
ekletric.blogspot.com,-1,url,36593,-1,36593,0,0.59458333
pz-nightlife.de,-1,url,24567,-1,24567,0,0.59457177
123ru.net,-1,url,31143,-1,31143,0,0.5945097
beattheoddstv.com,-1,url,14931,-1,14931,0,0.5943889
ricktheranter.blogspot.com,-1,url,20630,-1,20630,0,0.5943115
hechoen.pr,-1,url,26644,-1,26644,0,0.5942854
alauphotography.com,-1,url,39218,-1,39218,0,0.59421945
tabloidnasional.com,-1,url,27872,-1,27872,0,0.59409326
thelibertypapers.org,-1,url,25152,-1,25152,0,0.5940165
natural-cancer.blogspot.com,-1,url,37805,-1,37805,0,0.5939081
tribalfootball.com,-1,url,35235,-1,35235,0,0.5939078
thetownscryer.blogspot.com,-1,url,31562,-1,31562,0,0.59390086
cotep.org,-1,url,38788,-1,38788,0,0.59389377
thehousingbubbleblog.com,-1,url,42054,-1,42054,0,0.5938437
lefatickois.net,-1,url,22117,-1,22117,0,0.59380966
playright.dk,-1,url,42201,-1,42201,0,0.5937436
informatiahr.ro,-1,url,32494,-1,32494,0,0.59373313
harrolds.blogspot.com,-1,url,13324,-1,13324,0,0.59366196
northdevonuk.co.uk,-1,url,31556,-1,31556,0,0.59351903
6-akt.com,-1,url,35159,-1,35159,0,0.5934524
humortimes.blogspot.com,-1,url,31559,-1,31559,0,0.59344757
linuxito.com,-1,url,34888,-1,34888,0,0.5934427
goldenamerica.net,-1,url,40608,-1,40608,0,0.5934255
forestcityheating.eu.org,-1,url,15474,-1,15474,0,0.5934198
winamax.fr,-1,url,16356,-1,16356,0,0.5934176
neoconexpress.blogspot.com,-1,url,37162,-1,37162,0,0.5934109
veggiedate.org,-1,url,15663,-1,15663,0,0.5933631
minci.gob.ve,-1,url,42467,-1,42467,0,0.593349
ukipdaily.com,-1,url,22834,-1,22834,0,0.59334373
vitamindwiki.com,-1,url,11984,-1,11984,0,0.593331
linkverzeichnis.org,-1,url,15517,-1,15517,0,0.59332895
rightwingbubble.blogspot.com,-1,url,30663,-1,30663,0,0.5932206
mpwhi.com,-1,url,31801,-1,31801,0,0.59319544
virtualworld360.blogspot.com,-1,url,27524,-1,27524,0,0.593191
transitiontimes.weebly.com,-1,url,41641,-1,41641,0,0.59318423
boca-raton.fl.us,-1,url,31466,-1,31466,0,0.5931802
insufferableintolerance.com,-1,url,34911,-1,34911,0,0.5931782
capelinhasaofrancisco.blogspot.com,-1,url,14418,-1,14418,0,0.5931139
arabpress.eu,-1,url,30027,-1,30027,0,0.5931016
bellesandrebelles.blogspot.com,-1,url,19533,-1,19533,0,0.59307826
urantiansojourn.com,-1,url,27789,-1,27789,0,0.59304655
italia2tv.it,-1,url,32869,-1,32869,0,0.5929801
launchpaddigitalmedia.com,-1,url,36452,-1,36452,0,0.59296566
taublog.de,-1,url,18115,-1,18115,0,0.59293807
cnn-archive-arabic-prod-1028087124.us-east-1.elb.amazonaws.com,-1,url,17003,-1,17003,0,0.5929349
ziuadecj.ro,-1,url,32501,-1,32501,0,0.59281796
mysgnl.com,-1,url,40008,-1,40008,0,0.5928128
avistadegoogle.com,-1,url,27192,-1,27192,0,0.5927193
maxm.directory,-1,url,41059,-1,41059,0,0.59268016
lahomosexualidadtienecura.blogspot.com,-1,url,26640,-1,26640,0,0.5926602
buergerstiftung-rheinviertel.de,-1,url,28885,-1,28885,0,0.5926352
beerisbeautiful.blogspot.com,-1,url,39975,-1,39975,0,0.5925279
uticaphoenix.net,-1,url,26439,-1,26439,0,0.59251416
oha-zeitung.de,-1,url,18112,-1,18112,0,0.5925025
jiblog.blogspot.com,-1,url,25893,-1,25893,0,0.59249604
blobjectsbytimman.blogspot.com,-1,url,30643,-1,30643,0,0.59247696
travelskite.com,-1,url,32602,-1,32602,0,0.59245396
ec2-52-87-151-174.compute-1.amazonaws.com,-1,url,37854,-1,37854,0,0.59244347
ilpatronatorisponde.blogspot.com,-1,url,27481,-1,27481,0,0.5924407
diversityischaos.blogspot.com,-1,url,42041,-1,42041,0,0.5924079
reakcio.blogspot.com,-1,url,41277,-1,41277,0,0.5923792
granskningornskoldsvik.com,-1,url,42139,-1,42139,0,0.5923616
nightshadesbikecrew.blogspot.com,-1,url,36591,-1,36591,0,0.5922846
sammyboy.rocks,-1,url,42134,-1,42134,0,0.59223294
naminghisgrace.blogspot.com,-1,url,37908,-1,37908,0,0.592226
raftwetjewell.blogspot.com,-1,url,31561,-1,31561,0,0.5922255
prlog.org,-1,url,30466,-1,30466,0,0.5922114
conservativeemt.net,-1,url,25588,-1,25588,0,0.592112
thenewsrider.com,-1,url,35692,-1,35692,0,0.5920759
responseaction.com,-1,url,42956,-1,42907,0,0.5920017
northmantrader.com,-1,url,32071,-1,32071,0,0.59196925
adadiuvandum.com,-1,url,14985,-1,14985,0,0.59191084
dacialan.blogspot.com,-1,url,29320,-1,29320,0,0.5918957
updatedmiami.com,-1,url,38733,-1,38733,0,0.5918918
poonththalir.blogspot.com,-1,url,37163,-1,37163,0,0.591862
hazards.org,-1,url,37682,-1,37682,0,0.5918082
nelsonfrancojobim.blogspot.com,-1,url,35723,-1,35723,0,0.591783
cagedinsider.com,-1,url,27458,-1,27458,0,0.5917695
pressman.net,-1,url,39220,-1,39220,0,0.5916587
cincywestsidequeer.blogspot.com,-1,url,36538,-1,36538,0,0.5915703
swaruu.org,-1,url,26839,-1,26839,0,0.59155595
communityvillageus.blogspot.com,-1,url,29011,-1,29011,0,0.5915507
whomitmay.squarespace.com,-1,url,41700,-1,41700,0,0.59138143
onlinepsychologydegreeschools.blogspot.com,-1,url,12484,-1,12484,0,0.59137875
executivetowernews.blogspot.com,-1,url,23726,-1,23726,0,0.5913508
server4you.net,-1,url,27760,-1,27760,0,0.5913383
sophisticatedfunk.blogspot.com,-1,url,16641,-1,16641,0,0.59132445
loucollins.uk,-1,url,11743,-1,11743,0,0.5913088
copyright.or.kr,-1,url,32368,-1,32368,0,0.5912727
trumpandfbi.com,-1,url,39384,-1,39384,0,0.59125406
babasword.blogspot.com,-1,url,30666,-1,30666,0,0.5911989
ucom.ne.jp,-1,url,32462,-1,32462,0,0.5911971
nadhlad.com,-1,url,19798,-1,19798,0,0.5911807
plagueblog.blogspot.com,-1,url,33672,-1,33672,0,0.5911797
digitalplays.com,-1,url,39227,-1,39227,0,0.5911694
newsfornatives.com,-1,url,30148,-1,30148,0,0.5910457
darioitem.ag,-1,url,42684,-1,42684,0,0.59102833
nopcbsnews.com,-1,url,39389,-1,39389,0,0.5909532
scradar.com,-1,url,36589,-1,36589,0,0.59094733
michiganemergencycommittee.blogspot.com,-1,url,37743,-1,37743,0,0.5909111
eurofolkradio.com,-1,url,40606,-1,40606,0,0.59080505
theeagleoneblog.blogspot.com,-1,url,21329,-1,21329,0,0.59076375
vergiate.va.it,-1,url,27587,-1,27587,0,0.5905711
ml-implode.com,-1,url,41132,-1,41132,0,0.5905288
drlunswe.blogspot.com,-1,url,33879,-1,33879,0,0.59042215
ahealedplanet.net,-1,url,39740,-1,39740,0,0.59039575
pacificgazette.blogspot.com,-1,url,11500,-1,11500,0,0.5903906
wutangcorp.com,-1,url,20909,-1,20909,0,0.59033114
legalmodifications.com,-1,url,42238,-1,42238,0,0.59028417
blockchainnewsfeed.nl,-1,url,34398,-1,34398,0,0.5902383
levantium.com,-1,url,30076,-1,30076,0,0.59015787
detikgames.com,-1,url,31865,-1,31865,0,0.5900454
thegratuit.com,-1,url,37047,-1,37047,0,0.59001505
libertysourcecenter.com,-1,url,37856,-1,37856,0,0.59001374
tichyseinblick.shop,-1,url,29196,-1,29196,0,0.5899652
civicolab.it,-1,url,40274,-1,40274,0,0.58993846
bcidesigns.net,-1,url,35951,-1,35951,0,0.589873
brotherhooduniversal.blogspot.com,-1,url,28195,-1,28195,0,0.5898257
repspace.com,-1,url,40412,-1,40412,0,0.58979803
forwhatwearetheywillbe.blogspot.com,-1,url,37213,-1,37213,0,0.58963215
finnmsm.blogspot.com,-1,url,43492,-1,43151,0,0.5896271
gsplayers.com,-1,url,41029,-1,41029,0,0.58960146
zawmyolwin.blogspot.com,-1,url,33878,-1,33878,0,0.58948016
arabsocialistparty.org,-1,url,38839,-1,38839,0,0.5894741
jtf.org,-1,url,18435,-1,18435,0,0.5894602
joachimgarraud.com,-1,url,16353,-1,16353,0,0.58945477
commutefaster.com,-1,url,41110,-1,41110,0,0.589313
angiemedia.com,-1,url,38116,-1,38116,0,0.58928967
krissu124-failed.blogspot.com,-1,url,38370,-1,38370,0,0.58923435
pergadi.blogspot.com,-1,url,16960,-1,16960,0,0.5891156
mesoeurasia.blogspot.com,-1,url,42824,-1,42824,0,0.58907574
westmanpreacher.blogspot.com,-1,url,35481,-1,35481,0,0.5889969
welcome-to-pottersville2.blogspot.com,-1,url,32025,-1,32025,0,0.5889835
accli.org,-1,url,30122,-1,30122,0,0.5889339
sanitainsicilia.it,-1,url,27020,-1,27020,0,0.5889198
joymillerblog.blogspot.com,-1,url,28803,-1,28803,0,0.5888281
claudigoesvegan.blogspot.com,-1,url,22726,-1,22726,0,0.58881325
voiceforchildren.blogspot.com,-1,url,37138,-1,37138,0,0.5887557
girwebtv.it,-1,url,22167,-1,22167,0,0.5887431
sahartv.ir,-1,url,39214,-1,39214,0,0.5887367
college-for-men.blogspot.com,-1,url,39974,-1,39974,0,0.5887199
judaismoemaconaria.blogspot.com,-1,url,43548,-1,43185,0,0.5886916
mikeonline.com,-1,url,23316,-1,23316,0,0.5886887
sportsoverdose.com,-1,url,22526,-1,22526,0,0.5886845
cialis-tadalafil-lowest-price.com,-1,url,27198,-1,27198,0,0.58864397
goswamiindtousa.com,-1,url,35685,-1,35685,0,0.58860505
cucinaemotori.it,-1,url,23890,-1,23890,0,0.5885904
repost.myblog.it,-1,url,40917,-1,40917,0,0.5885903
sallyandsam.blogspot.com,-1,url,43531,-1,43176,0,0.5885165
1776reloaded.us,-1,url,27354,-1,27354,0,0.5884082
elezioniagrottaglie.it,-1,url,22173,-1,22173,0,0.58839726
espercreates.com,-1,url,25256,-1,25256,0,0.58839
informatica-2000.it,-1,url,40248,-1,40248,0,0.5883686
corvetteitalia.it,-1,url,41290,-1,41290,0,0.5883262
gcrw.org,-1,url,38163,-1,38163,0,0.58832055
indietarget.blogspot.com,-1,url,38643,-1,38643,0,0.58825123
hyperborealand.blogspot.com,-1,url,40252,-1,40252,0,0.5881476
dagensblaeser.net,-1,url,31114,-1,31114,0,0.5880874
modelevivantaquebec.com,-1,url,34800,-1,34800,0,0.58800673
hallofrecord.blogspot.com,-1,url,11660,-1,11660,0,0.5879544
lyansroar.blogspot.com,-1,url,30900,-1,30900,0,0.5878774
socialist-courier.blogspot.com,-1,url,38122,-1,38122,0,0.5878557
ameliaabby.weebly.com,-1,url,39242,-1,39242,0,0.58785564
triathlon-szene.de,-1,url,42002,-1,42002,0,0.5878054
italiainsocial.com,-1,url,43599,-1,43212,0,0.5878024
libertyonenews.com,-1,url,26090,-1,26090,0,0.58776087
blikk.hu,-1,url,41305,-1,41305,0,0.587746
aestheticsadvisor.com,-1,url,18995,-1,18995,0,0.5877343
redhotchinanews.com,-1,url,14819,-1,14819,0,0.587702
hoiabc.com,-1,url,28800,-1,28800,0,0.5876671
brooklyngopradio.blogspot.com,-1,url,20627,-1,20627,0,0.58765
clearway.blogspot.com,-1,url,41483,-1,41483,0,0.5876343
dagenshockey.se,-1,url,20382,-1,20382,0,0.58763397
doycinco.blogspot.com,-1,url,36355,-1,36355,0,0.58748674
tadesco.org,-1,url,41776,-1,41776,0,0.5873093
sikaoart.com,-1,url,27227,-1,27227,0,0.5872197
findinternettv.com,-1,url,29226,-1,29226,0,0.58720464
freedom4champions.eu.org,-1,url,36473,-1,36473,0,0.5871347
freeportcab.eu.org,-1,url,36474,-1,36474,0,0.58713406
1776reloaded.org,-1,url,30080,-1,30080,0,0.5869489
pinecam.com,-1,url,16596,-1,16596,0,0.5868857
degustibus.co,-1,url,40327,-1,40327,0,0.5868316
coyoteprimeblog2.blogspot.com,-1,url,19136,-1,19136,0,0.58681136
restricteddocument.com,-1,url,13455,-1,13455,0,0.5867003
altracalcata-altromondo.blogspot.com,-1,url,41683,-1,41683,0,0.58667105
my-egybest.xyz,-1,url,32432,-1,32432,0,0.58659214
deareugene.com,-1,url,39225,-1,39225,0,0.58654875
awfulannouncing.blogspot.com,-1,url,20064,-1,20064,0,0.5864959
lunionsacre.net,-1,url,41015,-1,41015,0,0.58648294
fairnessbybeckerman.blogspot.com,-1,url,37922,-1,37922,0,0.5863942
audiogon.com,-1,url,19584,-1,19584,0,0.58633685
bannedsextapes.co.com,-1,url,40480,-1,40480,0,0.5863169
jeff-goodall.com,-1,url,23511,-1,23511,0,0.5862876
4plebs.org,-1,url,27805,-1,27805,0,0.5862575
pdt.news,-1,url,30829,-1,30829,0,0.58624613
dcomerf.blogspot.com,-1,url,34912,-1,34912,0,0.58622825
vaccini-epidemia.blogspot.com,-1,url,38758,-1,38758,0,0.5862171
todaysforexnews.com,-1,url,34397,-1,34397,0,0.5860236
geoengineering-norway.org,-1,url,39670,-1,39670,0,0.58598626
threadreaderapp.com,-1,url,14452,-1,14452,0,0.5859017
bubblibubbli.it,-1,url,22172,-1,22172,0,0.585892
gscf-archives.fr,-1,url,39078,-1,39078,0,0.58588326
blackbeauty.com.ng,-1,url,39298,-1,39298,0,0.5858688
topsante.tn,-1,url,38518,-1,38518,0,0.58586305
progettosanfrancesco.it,-1,url,20056,-1,20056,0,0.5858336
hammerschat.com,-1,url,22620,-1,22620,0,0.5857973
persciun.blogspot.com,-1,url,26503,-1,26503,0,0.58579177
sindicatoclicks.com,-1,url,27977,-1,27977,0,0.58575594
gunlaws.com,-1,url,37596,-1,37596,0,0.5857208
hcgdietinfo.com,-1,url,43385,-1,43093,0,0.5857156
kulturtechno.de,-1,url,22132,-1,22132,0,0.58563894
inthenews.info,-1,url,30609,-1,30609,0,0.58563054
forumattivo.com,-1,url,39032,-1,39032,0,0.5854021
menteallegra.blogspot.com,-1,url,39433,-1,39433,0,0.58540034
neutralgroundnews.com,-1,url,30386,-1,30386,0,0.58537483
ulisse-compagnidistrada.blogspot.com,-1,url,41097,-1,41097,0,0.5853645
simonjnugent.com,-1,url,42073,-1,42073,0,0.58534837
miglioraroma.blogspot.com,-1,url,40517,-1,40517,0,0.58534735
world-of-pd.blogspot.com,-1,url,22727,-1,22727,0,0.5853117
gulfcoastpastor.blogspot.com,-1,url,37907,-1,37907,0,0.58528507
paginesarde.it,-1,url,14983,-1,14983,0,0.5852157
ivoox.com,-1,url,40678,-1,40678,0,0.5851086
thebuckingjenny.blogspot.com,-1,url,27127,-1,27127,0,0.58509487
enfieldweeklypress.com,-1,url,26857,-1,26857,0,0.5850319
concealedweaponcarry.com,-1,url,35677,-1,35677,0,0.5850104
costajonicaweb.it,-1,url,32866,-1,32866,0,0.5849759
neutralizenaturally.com,-1,url,28048,-1,28048,0,0.58491695
michaelgoud-votonossi.blogspot.com,-1,url,40660,-1,40660,0,0.5848687
karakartal.com,-1,url,37409,-1,37409,0,0.58476055
giornoenottenews.blogspot.com,-1,url,41098,-1,41098,0,0.58474845
jr2020.blogspot.com,-1,url,25302,-1,25302,0,0.5847312
ospedale.blogspot.com,-1,url,27480,-1,27480,0,0.5846865
blog-lavoroesalute.org,-1,url,22510,-1,22510,0,0.5846555
bucky-the-moonbat-slayer.blogspot.com,-1,url,38164,-1,38164,0,0.5846473
kirche-im-rheinviertel.de,-1,url,28882,-1,28882,0,0.58464706
communitywatchplus.com.ng,-1,url,23113,-1,23113,0,0.5845801
jamesfithdimension.blogspot.com,-1,url,39696,-1,39696,0,0.5845348
ayocrowdfunding.org,-1,url,40950,-1,40950,0,0.58447194
terredislam.canalblog.com,-1,url,41643,-1,41643,0,0.58444613
bring4th.org,-1,url,40263,-1,40263,0,0.5844233
carmensloved.blogspot.com,-1,url,38292,-1,38292,0,0.58441025
wnyuz.com,-1,url,37990,-1,37990,0,0.5843778
rubaiatahmed.blogspot.com,-1,url,29468,-1,29468,0,0.58432674
agro.kg,-1,url,31735,-1,31735,0,0.5842621
wincustomize.com,-1,url,41808,-1,41808,0,0.58422726
secretstorytime.blogspot.com,-1,url,40605,-1,40605,0,0.5841039
keybase.pub,-1,url,31553,-1,31553,0,0.5840812
distinctionsmatter.com,-1,url,18502,-1,18502,0,0.58401316
telefoonboek.nl,-1,url,35299,-1,35299,0,0.5839847
saynotodemocide1.blogspot.com,-1,url,12606,-1,12606,0,0.58398044
syrianewsapp.com,-1,url,38840,-1,38840,0,0.5839497
strelec.si,-1,url,25443,-1,25443,0,0.58394736
laughingconservative.blogspot.com,-1,url,20711,-1,20711,0,0.5839219
diggita.com,-1,url,18683,-1,18683,0,0.5839149
miroir.it,-1,url,21373,-1,21373,0,0.5838943
presenzalongare.blogspot.com,-1,url,39812,-1,39812,0,0.5837839
sheepdogsmokey.com,-1,url,40729,-1,40729,0,0.58376044
roadsidethoughts.com,-1,url,19982,-1,19982,0,0.5837457
rippster4christ.blogspot.com,-1,url,40122,-1,40122,0,0.5836201
pokalambroguide.com,-1,url,27258,-1,27258,0,0.5835281
spuriousgeorge2.blogspot.com,-1,url,37084,-1,37084,0,0.5835263
alwaysaskme.com,-1,url,38563,-1,38563,0,0.58352304
marisagiudice.com,-1,url,41188,-1,41188,0,0.5834807
illarterate.co.uk,-1,url,25257,-1,25257,0,0.5834681
cubacoop.org,-1,url,27377,-1,27377,0,0.5834284
hercolano.blogspot.com,-1,url,40084,-1,40084,0,0.58342165
rhymebox.de,-1,url,17766,-1,17766,0,0.5833972
heterodoxe.com,-1,url,31552,-1,31552,0,0.5832266
orovoyago.com,-1,url,20958,-1,20958,0,0.5831433
fragdenstaat.de,-1,url,22131,-1,22131,0,0.5831312
ponybooru.org,-1,url,28538,-1,28538,0,0.5830345
simviation.com,-1,url,13907,-1,13907,0,0.58303136
greatzs.com,-1,url,26398,-1,26398,0,0.58296776
knowledgecreatespower.blogspot.com,-1,url,13323,-1,13323,0,0.5829445
mjpmedia.com,-1,url,37821,-1,37821,0,0.5828431
west-australian-daily-funeral-and-death-notices.com.au,-1,url,35593,-1,35593,0,0.58277184
aprenderenred.net,-1,url,27194,-1,27194,0,0.58270276
skysportingnewsnationspinquirer.blogspot.com,-1,url,23730,-1,23730,0,0.58268917
f2bbs.com,-1,url,15302,-1,15302,0,0.58265066
yachtclub-celle.de,-1,url,19263,-1,19263,0,0.5825962
orbsonrice.blogspot.com,-1,url,30672,-1,30672,0,0.58253574
wrestlenewz.com,-1,url,27457,-1,27457,0,0.582478
csiareport.blogspot.com,-1,url,35097,-1,35097,0,0.58241796
nvcopblock.org,-1,url,29624,-1,29624,0,0.5824155
coastaltown.com,-1,url,38752,-1,38752,0,0.5823584
wpengine.com,-1,url,38651,-1,38651,0,0.58232284
survivingintheusa.com,-1,url,39153,-1,39153,0,0.58227813
angryarab.blogspot.com,-1,url,34914,-1,34914,0,0.5822106
fondazionenenni.blog,-1,url,31992,-1,31992,0,0.5819675
jumuah2569.blogspot.com,-1,url,28201,-1,28201,0,0.5819472
odishalive.news,-1,url,35689,-1,35689,0,0.58191466
davei.typepad.com,-1,url,27843,-1,27843,0,0.5818945
oligarchicstoogetalk.blogspot.com,-1,url,30809,-1,30809,0,0.5818787
apprising.org,-1,url,24803,-1,24803,0,0.58186656
cfrw.org,-1,url,38162,-1,38162,0,0.5818085
fiatclub.by,-1,url,34145,-1,34145,0,0.5818006
daisydandelionwine.blogspot.com,-1,url,39797,-1,39797,0,0.58177835
formaliosnaujienos.blogspot.com,-1,url,29062,-1,29062,0,0.5817302
independentrage.blogspot.com,-1,url,29433,-1,29433,0,0.5817023
moundridgeguide.com,-1,url,13263,-1,13263,0,0.58170205
duegieditrice.it,-1,url,17751,-1,17751,0,0.58169866
dosmarinas1.blogspot.com,-1,url,26646,-1,26646,0,0.58168733
missfuddleduddle.blogspot.com,-1,url,25373,-1,25373,0,0.58165544
libox.fr,-1,url,41013,-1,41013,0,0.5816424
atleticanotizie.myblog.it,-1,url,27586,-1,27586,0,0.58163095
thedailybrexit.blogspot.com,-1,url,13751,-1,13751,0,0.5815895
facecjoc.com,-1,url,41104,-1,41104,0,0.5815735
ilcomplotto-del-mantecatore.blogspot.com,-1,url,40697,-1,40697,0,0.5814704
